"","Price","Regionname","CouncilArea","MonthsSince2016","BuildingAge","Landsize","BuildingArea","Lattitude","Longtitude","Type","Rooms","Distance","Bathroom","Car"
"2289",1417250,6,14,2,66,653,180,-37.9418,145.0549,1,3,14.6,2,2
"2290",950000,6,14,6,66,649,75,-37.9424,145.0464,1,2,14.6,1,3
"2291",1140000,6,14,6,1,318,242,-37.9443,145.0448,1,4,14.6,2,1
"2292",750000,6,14,5,6,164,123,-37.9378,145.0385,2,3,14.6,2,1
"2293",1000000,6,14,11,56,581,159,-37.9382,145.0577,1,4,14.6,3,4
"2294",1200000,6,14,10,61,696,214,-37.9398,145.0554,1,4,14.6,2,1
"2295",987000,6,14,9,56,603,112,-37.9404,145.0464,1,3,14.6,1,1
"2296",937000,6,14,9,56,534,104,-37.9426,145.0568,1,3,14.6,2,1
"2297",1426000,6,14,9,66,720,218,-37.9394,145.0408,1,4,14.6,2,1
"2298",1016000,6,14,14,17,272,188,-37.9443,145.0444,1,4,14.6,3,2
"2299",901000,6,14,7,61,558,133,-37.9435,145.0522,1,3,14.6,2,3
"2300",1300000,6,14,9,43,743,171,-37.9362,145.0442,1,4,14.6,3,2
"2301",975000,6,14,9,76,576,121,-37.9363,145.0495,1,3,14.6,1,2
"2302",1070000,6,14,15,62,603,140,-37.9381,145.0534,1,4,14.6,2,1
"2303",639000,6,14,11,56,83,79,-37.9355,145.0485,3,2,14.6,1,1
"2304",605000,6,14,11,36,180,68,-37.9363,145.0564,3,2,14.6,1,2
"2305",960000,6,14,11,56,593,115,-37.9431,145.0484,1,3,14.6,1,1
"2306",725000,6,14,5,66,374,137,-37.939,145.0533,1,3,14.6,2,1
"2307",800000,6,14,7,26,261,107,-37.9429,145.0474,1,3,14.6,2,2
"2308",917000,6,14,7,15,472,152,-37.9387,145.0461,2,3,14.6,2,2
"2309",890000,6,14,7,56,698,114,-37.9369,145.0578,1,3,14.6,1,1
"2310",1008000,6,14,6,56,1660,160,-37.9354,145.0464,1,3,14.6,2,1
"2311",1191000,6,14,11,66,756,97,-37.94,145.0449,1,2,14.6,1,2
"2312",776000,6,14,11,14,209,101,-37.9389,145.0467,1,2,14.6,1,1
"2313",1035000,6,14,5,66,688,161,-37.9411,145.043,1,4,14.6,1,2
"2314",1160000,6,14,5,5,588,199,-37.9395,145.0477,1,4,14.6,2,2
"2315",240000,6,14,7,46,0,43,-37.9428,145.0584,3,1,14.6,1,1
"2316",1105000,6,14,7,1,220,187,-37.9387,145.0398,2,4,14.6,2,2
"2317",826000,7,12,9,59,281,100,-37.8457,144.8651,1,3,8.4,1,2
"2318",900000,7,12,12,6,194,176,-37.8395,144.8787,1,3,8.4,2,2
"2319",962000,7,12,12,5,283,179,-37.8477,144.8753,2,3,8.4,2,2
"2320",800000,7,12,15,77,244,73,-37.846,144.8729,1,2,8.4,1,1
"2321",710000,7,12,6,61,329,108,-37.847,144.8788,1,4,8.4,1,2
"2322",940000,7,12,6,86,379,172,-37.8408,144.8893,1,4,8.4,2,1
"2323",655800,7,12,8,7,178,102,-37.8416,144.8651,1,3,8.4,2,1
"2324",1082000,7,12,8,5,233,165,-37.841,144.8874,1,4,8.4,3,2
"2325",1210000,7,12,8,96,546,144,-37.8414,144.892,1,3,8.4,1,1
"2326",880000,7,12,5,66,557,111,-37.834,144.8668,1,3,8.4,1,1
"2327",335000,7,12,5,11,0,50,-37.8413,144.8741,3,1,8.4,1,1
"2328",1260000,7,12,5,56,757,159,-37.8411,144.889,1,4,8.4,1,3
"2329",1400000,7,12,5,10,2522,195,-37.8462,144.8944,1,3,8.4,2,3
"2330",995000,7,12,11,56,316,118,-37.849,144.8907,1,3,8.4,1,2
"2331",962000,7,12,10,96,402,94,-37.8446,144.8796,1,2,8.4,1,1
"2332",800000,7,12,12,46,0,138,-37.8352,144.8661,1,3,8.4,2,1
"2333",1305000,7,12,12,116,357,112,-37.8459,144.8877,1,3,8.4,1,0
"2334",485000,7,12,12,5,0,65,-37.8421,144.8821,3,2,8.4,1,1
"2335",810000,7,12,11,46,390,84,-37.847,144.8734,1,3,8.4,1,1
"2336",1620000,7,12,5,1,425,233,-37.8456,144.8741,1,4,8.4,3,1
"2337",923000,7,12,10,116,221,118,-37.8415,144.8852,1,3,8.4,1,0
"2338",1030000,7,12,10,86,470,136,-37.8471,144.8769,1,2,8.4,1,2
"2339",1046000,7,12,10,126,284,125,-37.8446,144.8861,1,3,8.4,2,2
"2340",740000,7,12,4,10,213,127,-37.8441,144.8805,1,2,8.4,2,1
"2341",970000,7,12,4,101,619,151,-37.839,144.8854,1,4,8.4,1,1
"2342",735000,7,12,4,9,0,162,-37.8436,144.8691,2,3,8.4,2,2
"2343",485000,7,12,7,10,0,63,-37.8413,144.8741,3,2,8.4,1,1
"2344",950000,7,12,7,66,453,145,-37.8414,144.8707,1,3,8.4,1,2
"2345",1280000,7,12,7,86,458,153,-37.8427,144.879,1,4,8.4,2,1
"2346",1040000,7,12,9,12,299,198,-37.8477,144.8706,1,4,8.4,2,2
"2347",1115000,7,12,15,137,0,163,-37.8423,144.8795,1,4,8.4,1,1
"2348",1176000,7,12,6,56,767,111,-37.8466,144.8636,1,3,8.4,1,2
"2349",1265000,7,12,6,66,774,185,-37.8366,144.8758,1,4,8.4,2,2
"2350",801000,7,12,6,96,343,106,-37.8414,144.8752,1,2,8.4,1,1
"2351",770000,7,12,11,1,224,132,-37.8424,144.8653,2,3,8.4,2,2
"2352",993000,7,12,5,116,348,158,-37.8435,144.8788,1,3,8.4,2,2
"2353",650000,7,12,5,126,149,62,-37.8491,144.8903,1,2,8.4,1,1
"2354",891500,7,12,8,96,344,130,-37.8424,144.8754,1,3,8.4,1,0
"2355",805000,7,12,4,86,322,104,-37.8422,144.8784,1,3,8.4,1,2
"2356",680000,7,12,4,16,229,101,-37.8368,144.8768,1,2,8.4,1,1
"2357",793000,7,12,9,21,144,140,-37.845,144.8873,1,2,8.4,1,1
"2358",747000,7,12,9,11,753,170,-37.8413,144.8741,2,3,8.4,2,2
"2359",896000,7,12,9,116,297,95,-37.8501,144.8931,1,2,8.4,1,0
"2360",890000,7,12,14,117,168,90,-37.8475,144.8897,1,2,8.4,1,0
"2361",930000,7,12,7,7,278,188,-37.8468,144.874,2,4,8.4,3,3
"2362",1151000,7,12,6,96,571,120,-37.8417,144.8896,1,3,8.4,1,5
"2363",820000,7,12,6,10,753,204,-37.8413,144.8741,2,4,8.4,2,2
"2364",816000,7,12,11,86,315,104,-37.8465,144.8714,1,2,8.4,1,1
"2365",643700,7,12,8,116,129,45,-37.8491,144.8903,1,1,8.4,1,0
"2366",760000,7,12,8,86,255,109,-37.8469,144.8766,1,2,8.4,1,2
"2367",881000,7,12,7,96,663,190,-37.8385,144.8824,1,8,8.4,2,4
"2368",900000,7,12,7,3,360,168,-37.835,144.8814,1,3,8.4,2,2
"2369",830000,7,23,9,3,303,236,-37.742,144.8885,2,3,11.2,3,2
"2370",1126000,7,23,12,56,650,150,-37.7429,144.888,1,4,11.2,2,2
"2371",1235000,7,23,15,8,0,204,-37.7473,144.8897,1,3,11.2,2,1
"2372",457000,7,23,6,41,0,89,-37.7467,144.8906,3,2,11.2,1,1
"2373",660000,7,23,6,10,217,113,-37.7465,144.8868,3,2,11.2,2,1
"2374",770000,7,23,5,5,313,145,-37.7335,144.8788,2,3,11.2,2,1
"2375",1350000,7,23,11,31,747,242,-37.7387,144.8827,1,4,11.2,3,2
"2376",820000,7,23,11,4,229,180,-37.7462,144.8873,2,3,11.2,2,1
"2377",991000,7,23,14,67,716,139,-37.7368,144.8856,1,3,11.2,1,1
"2378",657000,7,23,11,66,268,104,-37.7343,144.8783,1,2,11.2,2,1
"2379",710000,7,23,11,66,317,140,-37.7449,144.8869,1,3,11.2,2,1
"2380",840000,7,23,10,26,374,180,-37.7445,144.8834,2,3,11.2,2,2
"2381",1400000,7,23,9,11,650,290,-37.7391,144.8875,1,5,11.2,2,2
"2382",1080000,7,23,9,40,539,162,-37.7444,144.8847,1,4,11.2,3,2
"2383",1015000,7,23,8,66,643,125,-37.736,144.8839,1,3,11.2,1,1
"2384",1245000,7,23,11,66,0,225,-37.7386,144.8902,1,4,11.2,3,3
"2385",1105000,7,23,5,66,643,119,-37.7449,144.8899,1,3,11.2,1,1
"2386",2920000,3,20,9,136,310,276,-37.7958,144.944,1,4,2.3,3,4
"2387",540000,3,20,12,46,0,65,-37.7994,144.9464,3,2,2.3,1,1
"2388",726000,3,20,15,47,0,64,-37.7936,144.9426,3,2,2.3,1,1
"2389",1340000,3,20,15,37,83,129,-37.7987,144.9497,1,3,2.3,1,0
"2390",1105000,3,20,15,7,88,119,-37.8018,144.9429,2,2,2.3,2,1
"2391",841000,3,20,15,17,215,0,-37.7953,144.9437,2,2,2.3,1,1
"2392",528500,3,20,6,56,0,74,-37.7988,144.9475,3,2,2.3,1,1
"2393",410000,3,20,11,5,1045,55,-37.802,144.9516,3,1,2.3,1,1
"2394",550000,3,20,11,41,0,54,-37.7955,144.9492,3,2,2.3,1,2
"2395",470000,3,20,11,10,0,57,-37.8044,144.9566,3,2,2.3,1,1
"2396",640000,3,20,10,10,0,84,-37.802,144.9459,3,2,2.3,2,1
"2397",720000,3,20,12,18,0,98,-37.8015,144.9526,3,2,2.3,2,1
"2398",1325000,3,20,12,5,97,139,-37.8014,144.949,1,3,2.3,2,1
"2399",368000,3,20,12,13,0,52,-37.8,144.9542,3,1,2.3,1,1
"2400",450000,3,20,11,46,1588,71,-37.7988,144.9478,3,2,2.3,1,1
"2401",1385000,3,20,8,126,118,150,-37.7976,144.944,1,3,2.3,2,0
"2402",990000,3,20,10,8,584,120,-37.8016,144.9508,1,2,2.3,2,1
"2403",606000,3,20,4,16,0,84,-37.8022,144.9439,3,2,2.3,1,2
"2404",450000,3,20,7,4,0,60,-37.802,144.9516,3,1,2.3,1,1
"2405",1470000,3,20,9,86,232,93,-37.7977,144.9512,1,3,2.3,1,0
"2406",1010000,3,20,11,116,109,100,-37.795,144.942,1,2,2.3,2,0
"2407",1266000,3,20,11,56,161,106,-37.8043,144.9437,1,2,2.3,1,0
"2408",620000,3,20,11,12,0,69,-37.8004,144.9544,3,2,2.3,1,2
"2409",630000,3,20,9,14,0,75,-37.8055,144.9547,3,2,2.3,1,1
"2410",560000,3,20,14,42,2300,68,-37.7997,144.9472,3,2,2.3,1,1
"2411",665500,3,20,11,4,0,96,-37.8009,144.9471,3,2,2.3,2,1
"2412",550055,3,20,11,45,1004,65,-37.7926,144.9441,3,2,2.3,1,2
"2413",358000,3,20,11,46,649,43,-37.7971,144.9448,3,1,2.3,1,1
"2414",320000,3,20,11,41,0,45,-37.7955,144.9492,3,1,2.3,1,1
"2415",1000000,3,20,11,96,61,170,-37.8039,144.9424,2,3,2.3,2,1
"2416",598000,3,20,11,11,0,85,-37.8044,144.9566,3,2,2.3,1,1
"2417",885000,3,20,8,136,111,73,-37.8044,144.9481,1,2,2.3,1,1
"2418",587134,3,20,8,46,0,1,-37.7976,144.9454,3,2,2.3,1,1
"2419",1286000,3,8,9,126,245,108,-37.7662,145.0096,1,2,5.5,1,1
"2420",1200000,3,8,9,96,215,125,-37.7759,144.9909,1,3,5.5,1,1
"2421",1382500,3,8,9,9,286,188,-37.7708,145.0054,1,3,5.5,2,2
"2422",1600000,3,8,9,106,464,179,-37.7805,145.004,1,4,5.5,2,1
"2423",1710000,3,8,6,126,247,160,-37.7798,144.9952,1,3,5.5,1,1
"2424",2000000,3,8,6,24,772,257,-37.7813,145.0065,1,6,5.5,2,2
"2425",583000,3,8,8,5,0,69,-37.7793,144.9972,3,2,5.5,2,1
"2426",650000,3,8,5,3,55,100,-37.7627,144.9898,2,2,5.5,2,2
"2427",1700000,3,8,5,116,415,218,-37.7807,144.9948,1,4,5.5,2,1
"2428",1575000,3,8,11,71,607,126,-37.7668,145.0149,1,2,5.5,1,3
"2429",950000,3,8,11,96,191,73,-37.7715,144.9951,1,2,5.5,1,1
"2430",1655000,3,8,10,92,472,101,-37.7765,145.0027,1,3,5.5,1,3
"2431",1255000,3,8,9,106,259,156,-37.7687,144.9922,1,3,5.5,2,1
"2432",1020000,3,8,9,81,347,115,-37.763,144.9886,1,2,5.5,1,2
"2433",435000,3,8,9,46,0,55,-37.7842,144.9991,3,1,5.5,1,2
"2434",790000,3,8,9,16,136,78,-37.7651,145.0027,1,2,5.5,1,1
"2435",605000,3,8,9,16,0,65,-37.7828,145.0096,3,2,5.5,1,2
"2436",385000,3,8,12,46,0,41,-37.7827,144.9999,3,1,5.5,1,0
"2437",1190000,3,8,11,96,445,125,-37.7652,145.0123,1,3,5.5,1,1
"2438",865000,3,8,11,10,184,108,-37.7825,145.0104,2,3,5.5,1,2
"2439",2175000,3,8,8,126,573,186,-37.7707,144.9924,1,4,5.5,2,1
"2440",312000,3,8,5,56,0,39,-37.7783,144.9954,3,1,5.5,1,1
"2441",890000,3,8,5,106,225,92,-37.7663,145.0009,1,2,5.5,1,1
"2442",2700000,3,8,5,96,490,331,-37.7726,145.0048,1,5,5.5,3,3
"2443",1101000,3,8,5,106,229,99,-37.7784,145.0042,1,2,5.5,1,0
"2444",1050000,3,8,10,106,158,106,-37.7756,144.9891,1,3,5.5,1,0
"2445",1010000,3,8,10,16,178,124,-37.771,144.9974,1,3,5.5,1,1
"2446",1900000,3,8,4,106,522,174,-37.7752,145.0032,1,3,5.5,1,1
"2447",888000,3,8,4,31,190,102,-37.7667,144.9909,1,2,5.5,1,1
"2448",1020000,3,8,4,96,354,97,-37.7638,144.9933,1,2,5.5,1,1
"2449",844000,3,8,4,21,174,106,-37.7642,144.9963,1,2,5.5,1,1
"2450",900000,3,8,7,4,608,138,-37.7763,144.9967,2,3,5.5,2,2
"2451",1300000,3,8,9,96,328,135,-37.7745,145.0045,1,3,5.5,1,1
"2452",810000,3,8,9,16,150,119,-37.7648,145.0098,3,3,5.5,1,2
"2453",701000,3,8,9,16,0,109,-37.7711,145.013,2,2,5.5,1,1
"2454",665000,3,8,15,42,120,76,-37.7715,145.0075,3,2,5.5,1,1
"2455",2315000,3,8,15,57,899,143,-37.7822,144.9935,1,3,5.5,1,2
"2456",1170000,3,8,6,96,453,93,-37.7666,145.0132,1,2,5.5,1,3
"2457",1715000,3,8,11,116,407,143,-37.7799,144.9937,1,3,5.5,1,1
"2458",422000,3,8,11,46,0,40,-37.7827,144.9999,3,1,5.5,1,1
"2459",1474000,3,8,11,106,304,131,-37.7642,145.001,1,3,5.5,1,0
"2460",1035000,3,8,5,126,243,102,-37.7653,145.0014,1,2,5.5,1,2
"2461",460000,3,8,5,7,0,65,-37.7641,144.9958,3,2,5.5,1,1
"2462",1760000,3,8,5,96,403,180,-37.7673,145.0081,1,3,5.5,2,2
"2463",1095000,3,8,8,106,306,86,-37.7644,145.004,1,2,5.5,1,2
"2464",1225000,3,8,4,106,307,135,-37.764,144.9976,1,3,5.5,1,2
"2465",1211000,3,8,9,116,178,100,-37.777,144.9922,1,2,5.5,1,1
"2466",770000,3,8,9,41,129,115,-37.7668,145.0063,3,2,5.5,1,1
"2467",1000000,3,8,9,86,440,131,-37.7663,145.0118,1,3,5.5,1,1
"2468",1050000,3,8,6,91,301,100,-37.774,145.0081,1,2,5.5,1,2
"2469",1700000,3,8,6,86,450,265,-37.7701,144.9886,1,5,5.5,3,1
"2470",2160000,3,8,11,96,338,90,-37.7757,145.0119,1,3,5.5,2,1
"2471",400000,3,8,11,2,0,43,-37.7831,145.0124,3,1,5.5,1,1
"2472",1420000,3,8,5,126,465,137,-37.7662,144.9889,1,4,5.5,1,1
"2473",1950000,3,8,5,106,489,140,-37.7762,145.0027,1,4,5.5,2,1
"2474",1820000,3,8,5,77,344,230,-37.7677,145.0085,1,5,5.5,3,2
"2475",1080000,3,8,8,106,348,130,-37.7799,145.011,1,3,5.5,1,1
"2476",570000,3,8,8,46,0,10,-37.7766,144.9988,3,2,5.5,1,1
"2477",1340000,3,8,8,106,297,108,-37.7627,144.9986,1,2,5.5,1,1
"2478",2340000,3,8,8,96,824,231,-37.7803,145.0063,1,4,5.5,2,3
"2479",1634000,3,8,8,96,376,109,-37.7789,144.9952,1,2,5.5,1,2
"2480",910000,3,8,7,21,150,81,-37.7665,144.9955,1,2,5.5,1,1
"2481",1650000,3,8,7,46,382,168,-37.7784,144.9959,1,4,5.5,1,1
"2482",1510000,3,8,7,116,327,165,-37.7741,144.9971,1,3,5.5,1,3
"2483",865000,3,24,12,61,696,160,-37.7209,144.9158,1,4,11.5,1,2
"2484",476000,3,24,8,21,189,85,-37.7151,144.9191,3,2,11.5,1,1
"2485",706000,3,24,11,56,715,111,-37.7143,144.9092,1,3,11.5,1,0
"2486",920000,3,24,11,51,780,179,-37.7168,144.9171,1,4,11.5,2,2
"2487",522000,3,24,10,4,161,91,-37.7204,144.9131,3,2,11.5,1,1
"2488",690000,3,24,9,56,553,137,-37.7161,144.9165,1,4,11.5,1,1
"2489",770000,3,24,14,5,272,138,-37.7182,144.9244,2,3,11.5,2,2
"2490",1100000,3,24,11,66,783,223,-37.7207,144.9263,1,5,11.5,2,4
"2491",475000,3,24,10,6,118,113,-37.7232,144.9154,2,2,11.5,1,1
"2492",651000,3,24,7,7,198,113,-37.722,144.9169,3,3,11.5,2,2
"2493",815500,3,24,7,76,790,165,-37.718,144.9124,1,3,11.5,2,2
"2494",770000,3,24,9,56,382,173,-37.7152,144.9165,1,3,11.5,2,2
"2495",585500,3,24,15,4,161,86,-37.7218,144.9188,2,2,11.5,1,1
"2496",840000,3,24,6,56,704,196,-37.7143,144.9096,1,4,11.5,1,2
"2497",470000,3,24,5,7,138,76,-37.7209,144.9179,3,2,11.5,1,1
"2498",810000,3,24,8,56,763,93,-37.7178,144.9121,1,3,11.5,1,3
"2499",855333,3,24,8,42,694,183,-37.718,144.9138,1,4,11.5,1,2
"2500",900000,3,24,7,21,568,260,-37.7129,144.9253,1,5,11.5,2,2
"2501",875000,5,22,15,18,258,105,-37.9156,145.0879,1,3,14.7,2,1
"2502",651000,5,14,5,6,214,189,-37.9244,145.0883,1,4,14.7,2,2
"2503",802000,5,14,10,56,533,120,-37.9348,145.0836,1,3,14.7,1,2
"2504",900000,5,14,14,30,558,239,-37.9366,145.0954,1,5,14.7,2,2
"2505",1000000,5,22,11,56,575,120,-37.9215,145.0925,1,3,14.7,2,2
"2506",801347,5,14,7,46,567,164,-37.9361,145.0816,1,4,14.7,2,1
"2507",921000,5,14,15,47,535,129,-37.9377,145.0856,1,3,14.7,1,2
"2508",1900000,5,22,15,47,1200,181,-37.9099,145.0875,1,6,14.7,2,6
"2509",752500,5,22,6,66,308,112,-37.9191,145.0855,1,2,14.7,1,1
"2510",1067000,5,22,14,77,648,122,-37.9196,145.0876,1,3,14.7,1,2
"2511",1260500,5,22,7,66,774,107,-37.9178,145.0872,1,3,14.7,1,1
"2512",850500,5,14,11,54,531,118,-37.9303,145.082,1,3,14.7,1,2
"2513",1068000,5,22,11,46,609,172,-37.9213,145.0854,1,3,14.7,2,2
"2514",937500,5,14,5,23,539,226,-37.9413,145.0957,1,4,14.7,2,2
"2515",1126000,5,14,8,36,530,242,-37.935,145.083,1,4,14.7,2,2
"2516",778000,5,22,7,51,806,89,-37.9112,145.0873,1,2,14.7,1,1
"2517",1230000,3,20,9,7,357,249,-37.7767,144.9403,1,4,2.6,2,2
"2518",1805000,3,20,10,126,187,102,-37.7939,144.9572,1,2,2.6,1,1
"2519",2200000,3,20,10,141,190,172,-37.7928,144.9575,1,2,2.6,2,1
"2520",1265000,3,20,11,126,70,102,-37.7931,144.9565,1,2,2.6,1,0
"2521",1928000,3,20,9,126,194,186,-37.7944,144.9542,1,4,2.6,1,0
"2522",526000,3,20,14,22,2488,50,-37.7829,144.9574,3,1,2.6,1,1
"2523",2236000,3,20,6,126,154,196,-37.7934,144.9562,1,3,2.6,2,1
"2524",1403000,3,20,11,36,2401,132,-37.7818,144.9576,3,3,2.6,2,2
"2525",1120000,3,24,9,66,50,141,-37.734,144.9416,1,3,9.9,1,2
"2526",770000,3,24,9,56,560,120,-37.7156,144.9429,1,3,9.9,1,4
"2527",975000,3,24,12,56,733,159,-37.7194,144.9307,1,4,9.9,1,1
"2528",780000,3,24,15,67,446,115,-37.7181,144.9422,1,3,9.9,1,1
"2529",600000,3,24,15,9,204,124,-37.7234,144.9497,3,3,9.9,1,1
"2530",955000,3,24,15,67,686,135,-37.731,144.9486,1,4,9.9,2,2
"2531",1196000,3,24,15,20,559,281,-37.7236,144.9347,1,4,9.9,2,2
"2532",731000,3,24,6,56,568,111,-37.7178,144.9422,1,3,9.9,1,2
"2533",585000,3,24,8,7,180,98,-37.718,144.94,3,3,9.9,1,1
"2534",480000,3,24,8,28,113,94,-37.7269,144.9274,2,2,9.9,1,1
"2535",605000,3,24,8,26,215,157,-37.7247,144.9257,2,4,9.9,2,1
"2536",738000,3,24,5,42,821,106,-37.7153,144.9418,1,3,9.9,1,1
"2537",386000,3,24,5,29,111,67,-37.7152,144.9349,1,2,9.9,1,1
"2538",452000,3,24,5,26,159,87,-37.7291,144.9446,3,2,9.9,1,1
"2539",522500,3,24,5,11,192,121,-37.7177,144.9321,1,3,9.9,1,1
"2540",741000,3,24,11,10,520,300,-37.7204,144.9446,1,2,9.9,1,2
"2541",530000,3,24,10,12,156,98,-37.7311,144.9395,2,2,9.9,1,1
"2542",815000,3,24,10,56,438,94,-37.7338,144.9441,1,3,9.9,1,1
"2543",775000,3,24,9,56,406,103,-37.7269,144.9447,1,3,9.9,1,1
"2544",950000,3,24,12,66,705,166,-37.7328,144.9281,1,5,9.9,2,2
"2545",900000,3,24,12,66,570,139,-37.7273,144.9274,1,3,9.9,1,1
"2546",835000,3,24,11,66,422,132,-37.7337,144.9458,1,3,9.9,1,2
"2547",790000,3,24,11,7,291,175,-37.7271,144.9261,2,3,9.9,3,1
"2548",810000,3,24,11,66,455,147,-37.7207,144.9511,1,4,9.9,2,1
"2549",500000,3,24,8,4,147,109,-37.7209,144.93,2,2,9.9,1,1
"2550",485000,3,24,8,41,139,74,-37.7315,144.9301,3,2,9.9,1,1
"2551",488000,3,24,5,15,219,84,-37.7283,144.9331,3,2,9.9,1,2
"2552",900000,3,24,5,76,608,168,-37.7182,144.9405,1,3,9.9,2,2
"2553",680000,3,24,5,76,590,95,-37.717,144.9509,1,2,9.9,1,2
"2554",590000,3,24,10,16,191,142,-37.7223,144.9315,2,3,9.9,2,2
"2555",770000,3,24,10,61,464,124,-37.7184,144.9488,1,3,9.9,1,3
"2556",975000,3,24,10,46,686,151,-37.7231,144.9252,1,3,9.9,1,3
"2557",970000,3,24,4,96,535,154,-37.7282,144.9462,1,4,9.9,2,1
"2558",600000,3,24,9,76,205,107,-37.7212,144.9326,2,3,9.9,3,1
"2559",510000,3,24,9,3,110,91,-37.7282,144.928,2,2,9.9,1,1
"2560",750000,3,24,15,18,540,146,-37.7174,144.941,1,3,9.9,2,2
"2561",822000,3,24,15,34,250,194,-37.7319,144.9461,1,4,9.9,2,2
"2562",430000,3,24,6,10,146,106,-37.7152,144.9346,2,3,9.9,2,1
"2563",1350000,3,24,11,21,646,287,-37.7256,144.9383,1,4,9.9,2,2
"2564",810000,3,24,5,66,783,94,-37.7196,144.9485,1,2,9.9,1,1
"2565",550500,3,24,5,4,135,100,-37.7242,144.9411,2,2,9.9,1,2
"2566",610000,3,24,8,21,169,109,-37.7186,144.9306,2,2,9.9,1,1
"2567",533000,3,24,8,9,197,111,-37.7266,144.9496,3,3,9.9,2,2
"2568",410000,3,24,4,2,105,88,-37.7233,144.9507,2,2,9.9,1,1
"2569",600000,3,24,4,61,557,111,-37.7156,144.943,1,3,9.9,1,4
"2570",616000,3,24,9,46,190,108,-37.7211,144.9508,1,3,9.9,1,1
"2571",960000,3,24,14,67,641,111,-37.7253,144.938,1,3,9.9,1,2
"2572",985000,3,24,14,10,511,182,-37.7268,144.9401,1,4,9.9,2,2
"2573",670000,3,24,14,68,596,145,-37.721,144.9514,1,3,9.9,1,1
"2574",665000,3,24,7,15,148,141,-37.7231,144.9482,2,4,9.9,2,2
"2575",880000,3,24,6,56,588,106,-37.7283,144.9356,1,3,9.9,2,2
"2576",700000,3,24,6,66,449,104,-37.7286,144.9456,1,3,9.9,1,2
"2577",600000,3,24,11,18,122,139,-37.7231,144.9373,2,3,9.9,2,1
"2578",1570000,3,24,11,66,746,265,-37.7304,144.9496,1,2,9.9,1,1
"2579",525500,3,24,5,16,111,84,-37.7261,144.9336,1,2,9.9,1,1
"2580",612500,3,24,5,66,522,132,-37.7187,144.9514,1,3,9.9,1,1
"2581",248500,3,24,8,46,49,49,-37.7152,144.9402,3,1,9.9,1,1
"2582",960000,3,24,8,56,501,501,-37.7258,144.9347,1,3,9.9,2,2
"2583",650000,3,24,7,76,410,141,-37.7346,144.9456,1,4,9.9,1,2
"2584",500000,3,24,7,3,191,92,-37.7168,144.9329,1,3,9.9,1,2
"2585",599000,3,24,7,66,534,100,-37.7215,144.951,1,3,9.9,1,1
"2586",1150000,6,26,12,26,0,134,-37.8359,144.9342,1,3,3.8,2,1
"2587",985000,6,26,12,126,171,167,-37.8385,144.9409,1,3,3.8,1,0
"2588",1200000,6,26,12,4,0,139,-37.841,144.9379,3,3,3.8,2,2
"2589",2200000,6,26,12,153,250,280,-37.8381,144.9391,1,3,3.8,2,0
"2590",2105000,6,26,12,76,611,181,-37.8349,144.9266,1,4,3.8,2,3
"2591",550000,6,26,2,4,0,57,-37.8408,144.94,3,2,3.8,1,1
"2592",1915000,6,26,15,82,323,237,-37.8371,144.921,1,4,3.8,3,1
"2593",1630000,6,26,15,20,135,135,-37.8395,144.9343,1,3,3.8,2,2
"2594",1000000,6,20,6,126,96,108,-37.8327,144.9474,1,2,3.8,2,0
"2595",1470000,6,26,6,136,153,109,-37.8382,144.9469,1,3,3.8,1,0
"2596",725000,6,26,6,6,0,87,-37.8431,144.9403,3,2,3.8,2,2
"2597",600000,6,20,6,11,0,74,-37.8424,144.9449,3,2,3.8,1,1
"2598",1342000,6,26,6,116,173,137,-37.8375,144.941,1,3,3.8,2,2
"2599",500000,6,26,6,10,0,60,-37.8416,144.939,3,1,3.8,1,1
"2600",795000,6,20,8,3,579,84,-37.8416,144.9381,3,2,3.8,2,1
"2601",590000,6,20,8,4,0,70,-37.8404,144.9391,3,2,3.8,2,1
"2602",1100000,6,26,5,10,0,110,-37.8392,144.9257,3,2,3.8,2,1
"2603",1275000,6,20,5,1,115,115,-37.8351,144.9441,1,2,3.8,2,1
"2604",1000000,6,20,5,9,90,106,-37.8357,144.9376,1,2,3.8,1,1
"2605",1820000,6,20,11,116,212,158,-37.8331,144.9412,1,4,3.8,2,1
"2606",655000,6,20,9,16,0,83,-37.8392,144.9421,3,2,3.8,2,1
"2607",1350000,6,20,9,116,195,94,-37.8395,144.9462,1,2,3.8,1,1
"2608",1560000,6,26,9,116,241,131,-37.8346,144.9448,1,3,3.8,2,2
"2609",1060000,6,26,12,106,106,70,-37.8346,144.9373,1,2,3.8,1,0
"2610",1610000,6,26,12,9,0,104,-37.8392,144.9257,3,2,3.8,2,2
"2611",1101000,6,20,12,106,152,71,-37.8393,144.9386,1,2,3.8,1,0
"2612",880000,6,26,12,36,163,83,-37.8359,144.9358,1,2,3.8,1,2
"2613",1080000,6,26,11,106,105,70,-37.8338,144.9474,1,2,3.8,1,0
"2614",1115000,6,26,11,116,120,76,-37.8322,144.947,1,2,3.8,1,0
"2615",516000,6,26,11,12,0,70,-37.8407,144.9389,3,2,3.8,1,1
"2616",1753000,6,26,11,106,225,153,-37.8381,144.9329,1,3,3.8,2,1
"2617",900000,6,26,5,116,124,70,-37.8356,144.9439,1,2,3.8,1,0
